PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY. V. PART III. GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	DARWIN, ORIGIN SPECIES, pCH11; DELITTRE, TRAITE EAUX AIRS HEU, V2, P53; LILIENFELD, GEDANKEN SOCIALWISSE; MAURY A, TERRE HOMME; SCHAFFLE A, LEBEN SOCIALEN KORPE; 1870, PHILOS GESCH LEIPZIG; BUTTE RACES, P345; POLITICS, P1	8	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1903	9	2					226	+		10.1086/211209			33	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QE	WOS:000204976800006		Bronze			2022-01-23	
J	Meier, WF				Meier, Walter Frederick			WHAT ATTITUDE SHOULD THE GOVERNMENT ASSUME TOWARD THE TRUSTS?	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BURTON, CRISES DEPRESSIONS, P301; COMMONS JR, 1902, INDEPENDENT     0501; ELY, MONOPOLIES TRUSTS, P195; ELY, REPORT IND COMMISSIO, V19, P608; GUNTON, CENSUS REPORT, V7, pR81; GUNTON, 1903, BANKERS MAGAZINE FEB; HOBSON, EVOLUTION MODERN CAP, P117; JENKS, TRUST PROBLEM, P93; LEROSSIGNOL, MONOPOLIES PAST PRES, P233; VANDERLIP FA, 1902, BANKERS MAGAZINE NOV; REPORT IND COMMISSIO, V19, P628; ED AM CITIZEN, P50; REPORT IND COMMISSIO, V19, P615	13	0	0	0	1	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1903	9	2					208	225		10.1086/211208			18	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QE	WOS:000204976800005		Bronze			2022-01-23	
J	de Greef, G				de Greef, G.			INTRODUCTION TO SOCIOLOGY. IV. PART III. GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	DELAVELEYE E, 1878, RAPPORT C AGRICOLE P; HOUZEAU, HIST SOL EUROPE; MAURY A, TERRE HOMME; METEKNIKOFF, CIVILISATION GRANDS; RECLUS E, GEOGRAPHIE UNIVERSEL; 1891, ESSAI PSYCHOL GEN	6	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1903	9	1					69	104		10.1086/211196			36	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QD	WOS:000204976700005					2022-01-23	
J	Maurenbrecher, M				Maurenbrecher, Max			THE EVANGELICAL SOCIAL CONGRESS IN GERMANY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	ASIA, P113	1	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1903	9	1					24	36		10.1086/211193			13	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QD	WOS:000204976700002					2022-01-23	
J	Ross, EA				Ross, Edward Alsworth			MOOT POINTS IN SOCIOLOGY II. SOCIAL LAWS	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1903	9	1					105	123		10.1086/211197			19	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QD	WOS:000204976700006		Green Submitted, Bronze			2022-01-23	
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY. III. PART III. GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	DARWIN, DESECENT MAN, P31; ENBUSKE CJ, 1895, B INT STAT 2, V8, P292; FOUILLET MA, 1900, MOUVEMENT IDEALISTE, P3; TOPINARD, ANTHROPOLOGIE, P424; ANTHROPOMETRIE, P187; ANTHROPOLOGY, P253; B I INT STAT 2, V7, P273	7	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1903	8	6					779	811		10.1086/211183			33	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QC	WOS:000204976600004					2022-01-23	
J	Nesmith, GT				Nesmith, G. T.			THE PROBLEM OF THE RURAL COMMUNITY, WITH SPECIAL REFERENCE TO THE RURAL CHURCH	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	CHANNING, CHURCH CHRISTIAN MYS; CLARKE, ORTHODOXY; CROOKER, PROBLEMS AM SOC, P249; DIKE, CHRISTIANITY PRACTIC; DORCHESTER, PROBLEM RELIG PROGR; EGGLESTON, HOME ITS SURROUNDING; EMERSON, CAMBRIDGE ADDRESS WO; FREMANTLE, WORLD SUBJECT REDEMP; FREMANTLE, CHRISTIAN ORDINANCES, P226; GLADDEN, APPL CHRISTIANITY, pCH5; GLADDEN, CHRISTIAN PASTOR, pCH20; GLADDEN, PARISH PROBLEMS, P317; GLADDEN, SOCIAL FACTS FORCES, pCH6; HENDERSON CR, SOCIAL SPIRIT AM; HENDERSON CR, SOCIAL ELEMENTS, pCH16; HEYWOOD CE, I WORK COUNTRY CHURC; LORING, FARM CLUB JOTHAM; MARTINEAU, STUDIES; MATHEWS S, SOCIAL TEACHINGS JES; MEADE, MODERN METHODS CHURC, P147; PARKER, TRUE IDEA CHRISTIAN; PRIME, NEW PRINCETON REV, V2, P184; ROBERTS IP, FARMSIDE; SMALEY EV, ATLANTIC, V72, P378; STARBUCK, NEW ENGLANDER, V49, P476; STRONG J, NEW ERA, pCH8; STRONG J, RELIG MOVEMENTS SOCI, P25; STRONG J, OUR COUNTRY, pCH10; TAYLOR FW, N AM REV, V165, P350; WARD JA, CHURCH MODERN SOC, pCH11; WEISS, IMMORTAL LIFE; WRIGHT, PRACTICAL SOCIOLOGY, P115; OUTLOOK, V163, P558; 1888, ANDOVER REV      SEP; 1899, COMMONS          MAY; N AM REV, V165, P350; LEND HAND, V10, P96; CHRISTIAN EXAMINER, V10, P221; 1890, REPORT MASSCHUSETTS; N AM REV, V159, P127; 1902, COMMONS          APR; N AM REV, V106, P376; OUR DAY, V10, P574; FORTNIGHTLY REV, V32, P197; CHRISTIAN EXAMINER, V11, P190; NEW REV, V4, P320; OUTLOOK, V60, P176; NATION, V22, P57; FORUM, V31, P231; 1902, MICHIGAN FARMERS I; 1902, HOME FLOWERS     MAY; AM J SOCIOLOGY, V6, P177; 1893, REPORT RHODE ISLAND, V153; N AM REV, V120, P394; REPORT NEW JERSEY LA, V86, P333; FORUM, V19, P95; AM J POLITICS, V5, P248; CORNHILL, V28, P556; WESTMINSTER REV, V156, P168; 19 CENTURY, V21, P362; 1902, HOME FLOWERS     APR; CHRISTIAN EXAMINER, V3, P38; 1901, WATCHMAN         AUG; YALE REV, V2, P4; ATLANTIC, V48, P664; 19 CENTURY, V28, P257; 19 CENTURY, V45, P865; 1892, FORUM            JUN; 1890, REPORT MAINE LABOR C; AM J SOCIOLOGY, V6, P464; OUTLOOK, V50, P1084; AM SOCIAL SCI J, V6, P100; 1901, HOME FLOWERS     OCT; AM ACAD P S, V4, P798; CHRISTIAN EXAMINER, V53, P269; NATION, V47, P287; 1896, NATL ED ASS, P261; NATION, V18, P55; CHRISTIAN EXAMINER, V2, P757; LEISURE HOUR, V36, P245; NATION, V27, P37; NATION, V43, P367; LIPPINCOTTS, V67, P480; NATION, V16, P38; CHRISTIAN EXAMINER, V4, P193; PUBLIC OPINION, V25, P77	86	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1903	8	6					812	837		10.1086/211184			26	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QC	WOS:000204976600005		Green Submitted			2022-01-23	
J	O'Shea, MV				O'Shea, M. V.			SHORTENING THE COLLEGE COURSE: THE SOCIAL POINT OF VIEW	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1903	8	6					746	761		10.1086/211181			16	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QC	WOS:000204976600002		Green Submitted			2022-01-23	
J	Ross, EA				Ross, Edward Alsworth			MOOT POINTS IN SOCIOLOGY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1903	8	6					762	778		10.1086/211182			17	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QC	WOS:000204976600003		Bronze			2022-01-23	
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY. II. PART III. GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	LAMEERE A, TRANSFORMISME; LARCIER F, 1894, ELEMENTARY SOCIOLOGY; QUETELET A, CRITICAL ESSAYS STAT; TARDE M, 1893, SCUOLA POSITIVA, P780; 1902, AM J SOCIOLOGY   JUL	5	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1903	8	5					577	622		10.1086/211165			46	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QB	WOS:000204976500001					2022-01-23	
J	Fairbanks, A				Fairbanks, Arthur			ARISTOPHANES AS A STUDENT OF SOCIETY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	PAX, P645; LYSIST, P495; AV, P1058; NUB, P444; ACHAR, P639; THESM, P385; PLUT, P160; BATR, P980; EQ, P649; ECCL, P698; VESP, P493	11	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1903	8	5					655	666		10.1086/211169			12	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QB	WOS:000204976500005		Green Submitted			2022-01-23	
J	Hauptvogel, R				Hauptvogel, Richard			ASSOCIATIONS FOR HELPING THE BLIND	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	2	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1903	8	5					687	692		10.1086/211172			6	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QB	WOS:000204976500008		Bronze			2022-01-23	
J	Karapetoff, W				Karapetoff, Wladimir			ON LIFE-SATISFACTION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	4	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1903	8	5					681	686		10.1086/211171			6	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QB	WOS:000204976500007					2022-01-23	
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY. PART III. GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	THEORIE NOUVELLE ROT, P30	1	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1903	8	4					478	520		10.1086/211156			43	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QA	WOS:000204976400005		Bronze			2022-01-23	
J	Roewade, AJ				Roewade, A. J.			THE CRADLE OF THE TRUST	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1903	8	4					456	467		10.1086/211154			16	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QA	WOS:000204976400003		Green Submitted			2022-01-23	
J	Lloyd, AH				Lloyd, Alfred H.			THE SOCIAL WILL	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	1901, AM J SOCIOLOGY   MAR	1	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1902	8	3					336	359		10.1086/211139			24	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PZ	WOS:000204976300002		Bronze			2022-01-23	
J	O'Shea, MV				O'Shea, M. V.			WORK AND PLAY IN ADJUSTMENT TO THE SOCIAL ENVIRONMENT	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1902	8	3					382	389		10.1086/211141			8	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PZ	WOS:000204976300004		Green Submitted			2022-01-23	
J	Warming, L				Warming, Louis			THE NORTH SLESWIC QUESTION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BRANDES G, 1899, CONT REV         JUL; MULHALL, HDB STAT; SIMONS SE, 1901, AM J SOCIOLOGY   MAY, P809; 1901, HAANDBOG NORDSLESVIG	4	0	0	0	1	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1902	8	3					289	335		10.1086/211138			51	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PZ	WOS:000204976300001		Green Submitted			2022-01-23	
J	Allin, A				Allin, Arthur			THE BASIS OF SOCIALITY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	IHERING, 1893, ZWECK RECHT, P467; TARDE, LOIS IMITATION, P75; WIENER O, 1900, ERWEITERUNG UNSERER	3	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1902	8	1					75	84		10.1086/211118			10	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PX	WOS:000204976100004		Bronze			2022-01-23	
J	Yarros, VS				Yarros, Victor S.			THE TRUST PROBLEM RESTUDIED	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	2	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1902	8	1					58	74		10.1086/211117			17	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PX	WOS:000204976100003		Bronze			2022-01-23	
J	Henderson, CR				Henderson, Charles Richmond			PLANS AND BUDGET FOR A SMALL COLLEGE	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	CURTIS WA, 1899, INDEPENDENT     0803, P2082; Harper William Rainey, 1900, PROSPECTS SMALL COLL; WHITE AD, 1874, ADDRESSES P NATL ED, P58	3	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1902	7	6					721	748		10.1086/211104			28	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PW	WOS:000204976000001		Bronze			2022-01-23	
J	Batten, SZ				Batten, Samuel Zane			THE CHURCH AS THE MAKER OF CONSCIENCE	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	NASH, ETHICS REVELATION, P167; 1901, INDEPENDENT     0530	2	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1902	7	5					611	628		10.1086/211086			18	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PV	WOS:000204975900003		Green Submitted			2022-01-23	
J	Bushnell, CJ				Bushnell, Chas. J.			SOME SOCIAL ASPECTS OF THE CHICAGO STOCK YARDS	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	*US COMM LAB, 1893, 4 US COMM LAB; 1901, RECORD HERALD   0428; 1901, RECORD HERALD   0505	3	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1902	7	5					687	702		10.1086/211089			18	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PV	WOS:000204975900006		Bronze			2022-01-23	
J	Munsterberg, E				Muensterberg, E.			POOR RELIEF IN THE UNITED STATES. VIEW OF A GERMAN EXPERT. V. CARE OF CHILDREN	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	1901, INDIANA B        MAR, P9	1	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1902	7	5					659	686		10.1086/211088			28	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PV	WOS:000204975900005		Green Submitted, Bronze			2022-01-23	
J	Monsterberg, E				Monsterberg, E.			POOR RELIEF IN THE UNITED STATES. VIEW OF A GERMAN EXPERT. I. RECENT DEVELOPMENTS. - LITERARY ACTIVITY. - THE NATIONAL CONFERENCE OF CHARITIES AND CORRECTION. - POLITICS IN POOR RELIEF	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	MUNSTERBERG E, SCHRIFTEN DTSCH VERE, P116; MUNSTERBERG E, J SOCIOLOGY, V2	2	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1902	7	4					501	538					38	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PU	WOS:000204975800003					2022-01-23	
J	Dike, SW				Dike, Samuel W.			THE SOCIOLOGICAL TREATMENT OF SOME AMERICAN SOCIAL INSTITUTIONS	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1901	7	3					405	415		10.1086/211068			11	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PT	WOS:000204975700005		Bronze			2022-01-23	
J	Folks, H				Folks, Homer			THE CHARITIES CHAPTER OF THE GREATER NEW YORK CHARTER	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1901	7	2					262	276		10.1086/211050			15	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PS	WOS:000204975600007		Bronze			2022-01-23	
J	James, EJ				James, Edmund J.			CITY ADMINISTRATION IN GERMANY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1901	7	1					29	52		10.1086/211031			24	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PR	WOS:000204975500002		Bronze			2022-01-23	
J	Small, AW				Small, Albion W.			A DUTCH COOPERATIVE EXPERIMENT	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	1	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1901	7	1					80	90		10.1086/211033			11	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PR	WOS:000204975500004					2022-01-23	
J	Hubbard, CM				Hubbard, Charles Meredith			RELATION OF CHARITY-ORGANIZATION SOCIETIES TO RELIEF SOCIETIES AND RELIEF-GIVING	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1901	6	6					783	789		10.1086/211020			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PQ	WOS:000204975400006		Bronze			2022-01-23	
J	Johnson, A				Johnson, Alexander			CONCERNING A MINOR REFORM IN INDIANA	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1901	6	6					742	749		10.1086/211016			8	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PQ	WOS:000204975400002		Green Submitted			2022-01-23	
J	Smith, SG				Smith, Samuel G.			THE BOARD OF CONTROL IN MINNESOTA	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1901	6	6					778	782		10.1086/211019			5	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PQ	WOS:000204975400005		Bronze			2022-01-23	
J	Graves, E				Graves, Elma			MUNICIPAL ART	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	EATON DB, GOVT MUNICIPALITIES	1	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1901	6	5					673	681		10.1086/211002			9	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PP	WOS:000204975300005		Green Submitted			2022-01-23	
J	Ranck, SH				Ranck, Samuel H.			PUNISHMENT TO FIT THE CRIME	AMERICAN JOURNAL OF SOCIOLOGY			English	Article									Enoch Prat Free Lib, Baltimore, MD USA									0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1901	6	5					695	706		10.1086/211004			12	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PP	WOS:000204975300007		Green Submitted			2022-01-23	
J	Woodruff, CR				Woodruff, Clinton Rogers			A YEAR'S MUNICIPAL DEVELOPMENT	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	2	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1901	6	4					532	549		10.1086/210994			18	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PO	WOS:000204975200004		Bronze			2022-01-23	
J	James, EJ				James, Edmund J.			THE CITY COUNCIL OF BERLIN	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1900	6	3					407	415		10.1086/210983			9	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PN	WOS:000204975100007		Bronze			2022-01-23	
J	Ross, EA				Ross, Edward A.			SOCIAL CONTROL. XIX	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	ADAMS B, LAW CIVILIZATION DEC, pCH7; GUMPLOWICZ, RASSENKAMPF; LACOMBE, FAMILLE SOC ROMAINE, P316; LEA HC, HIST CONFESSION INDU, V1, P246; MILL JS, LIBERTY, P15; MOMMSEN, HIST ROME, V3, P521; RATZENHOFER, SOCIOLOGISCHE ERKENN; SPENCER, PRINCIPLES SOCIOLOGY, V2; VACCARO, BASES SOCIOLOGISQUES, P271; POLITICAL EC, V1	10	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1900	6	3					381	395		10.1086/210981			15	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PN	WOS:000204975100005		Green Submitted			2022-01-23	
J	Moore, EC				Moore, Ernest Carroll			PLEASURE AS ETHICAL STANDARD	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1900	6	2					255	266		10.1086/210966			12	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PM	WOS:000204975000007		Green Submitted			2022-01-23	
J	Ross, EA				Ross, Edward Alsworth			SOCIAL CONTROL. XVIII	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	PEARSON, NATL LIFE CHARACTER, P236; TARDE G, TRANSFORMATIONS POUV, pCH3	2	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1900	6	2					238	247		10.1086/210964			10	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PM	WOS:000204975000005		Green Submitted			2022-01-23	
J	West, M				West, Max			THE FOURTEENTH AMENDMENT AND THE RACE QUESTION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	*COMM ED, 1891, REP COMM ED, P863; *COMM ED, 1886, REP COMM ED, P706; *COMM ED, 1896, REP COMM ED, P1770; 1897, ALABAMAS RESOURCES F, P27; US STATUTES LARGE, V27, P271; 1899, OUTLOOK         0701, V62, P496; 1898, OUTLOOK         0226, V58, P510	7	0	0	0	2	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1900	6	2					248	254		10.1086/210965			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PM	WOS:000204975000006		Bronze			2022-01-23	
