PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Chamberlain, JP				Chamberlain, J. P.			GOVERNMENT	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1933	38	6					931	940		10.1086/216296			10	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XZ	WOS:000204997100013					2022-01-23	
J	Landis, BY				Landis, Benson Y.			ORGANIZED RELIGION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1933	38	6					905	912		10.1086/216293			8	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XZ	WOS:000204997100010					2022-01-23	
J	Moore, HH				Moore, Harry H.			PUBLIC HEALTH AND MEDICINE	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1933	38	6					864	872		10.1086/216288			9	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XZ	WOS:000204997100005					2022-01-23	
J	Tibbitts, C				Tibbitts, Clark			PENOLOGY AND CRIME	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	CHAMBERLAIN JP, 1933, AM BAR ASS J     MAR; 1932, J CRIMINAL LAW C MAR; 1932, HYGEIA           FEB	3	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1933	38	6					896	904		10.1086/216292			9	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XZ	WOS:000204997100009					2022-01-23	
J	Woodhouse, CG				Woodhouse, Chase Going			WOMEN	AMERICAN JOURNAL OF SOCIOLOGY			English	Article													Kizilhan, Jan/AAA-1495-2020	Kizilhan, Jan/0000-0002-2925-101X				0	0	0	0	1	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1933	38	6					889	895		10.1086/216291			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XZ	WOS:000204997100008					2022-01-23	
J	Bailey, TA				Bailey, Thomas A.			THE WEST AND RADICAL LEGISLATION, 1890-1930	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	COLVIN DL, 1926, PROHIBITION US, P435; KETTLEBOROUGH C, 1923, ANN AM ACAD      MAR, P181; LANDMAN JH, 1929, AM LAW REV       JAN, P48; Merriam CE, 1928, PRIMARY ELECTIONS; SAIT EM, 1927, AM PARTIES ELECTIONS, P542; TURNER FJ, 1921, FRONTIER AM HIST, P205; 1929, MONTHLY LABOR RE OCT, P84; AM YB 1919, P229; 1929, MONTHLY LABOR RE NOV, P31; 1919, AM YB 1919, P229; 1929, MONTHLY LABOR RE JUL, P21; 1930, WORLD ALMANAC, P221; 1929, MONTHLY LABOR RE FEB, P73	13	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1933	38	4					603	611		10.1086/216182			9	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XX	WOS:000204996900009					2022-01-23	
J	Dummer, WF				Dummer, W. F.			THE PHILOSOPHY BACK OF THE FIVE-YEAR PLAN	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BOOLE ME, 1931, COLLECTED WORKS ME B, V2, P437; CHILD CM, 1927, UNCONSCIOUS S, P19; Cooley, 1902, HUMAN NATURE SOCIAL; DORSEY GA, 1925, WHY WE BEHAV HUMAN B; FRANK W, 1927, NEW REPUBLIC; HOOK S, 1932, MODERN Q; JELLIFFE EL, 1923, PSYCHOANALYTIC R APR; KIDD B, 1894, SOCIAL EVOLUTION; LYSAGHT SR, 1911, HORIZONS LANDMARKS; REISER OL, 1932, PSYCHOANALYTIC REV, V19; RIGNANO E, 1918, ESSAYS SCI SYNTHESIS; RITTER WE, 1919, UNITY ORG; WHITE WA, 1931, MED PSYCHOL, pCH5; WILLIAMS F, 1932, SURVEY GRAPHIC   JAN; WOOD CW, 1927, MYTH INDIVIDUAL	15	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1933	38	4					595	602		10.1086/216181			8	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XX	WOS:000204996900008					2022-01-23	
J	Harding, TS				Harding, T. Swann			THE BARRIER OF LEGALISM	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1933	38	4					612	618		10.1086/216183			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XX	WOS:000204996900010					2022-01-23	
J	Engelman, UZ				Engelman, Uriah Z.			VITAL STATISTICS IN THE SOVIET UNION IN 1926	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1932	38	3					437	440		10.1086/216120			4	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XW	WOS:000204996800009					2022-01-23	
J	Spengler, JJ				Spengler, J. J.			FERTILITY IN PROVIDENCE, RHODE ISLAND, 1856-1929	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BAILEY WB, MODERN SOCIAL CONDIT; BEALE OC, RACIAL DECAY; BERTILLON J, ELEMENTS DEMOGRAPHIE; CARPENTER N, IMMIGRANTS THEIR CHI; EASTMAN PR, 1916, COMP BIRTH RATES NAT; HURD WB, ORIGIN BIRTHPLACE NA; NEWSHOLME A, J ROYAL STAT SOC, V69; THOMPSON WS, 1920, RATIO CHILDREN WOMEN; WALKER FA, 1873, SCRIBNERS MONTHLY, V6, P172; PUBLICATIONS AM EC A, V13; AM MARRIAGE FAMILY R, P193; Q J EC, V45; 1845, CENSUS BOSTON, P31; Q J EC, V44; Q J EC, V16; 1932, J HEREDITY       FEB; NATALITY FECUNDITY	17	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1932	38	3					377	397		10.1086/216115			21	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XW	WOS:000204996800004					2022-01-23	
J	Abbott, G				Abbott, Grace			THE CHILD	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					949	955		10.1086/215939			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900015					2022-01-23	
J	Carpenter, N				Carpenter, Niles			CITY LIFE	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	CARPENTER N, 1931, SOCIOLOGY CITY LIFE, P134; LEWIS CF, 1931, ARCHITECTURAL RECORD, V70; *SECR COMM, 1931, 19 SECR COMM, pR26; 1931, NY TIMES        1216, P1; 1931, NY TIMES        1204, P15; 1931, NY TIMES        1110, P19; 1931, NY TIMES        0906, P2; 1925, LIT DIGEST      0711, P14; 1920, SCIENCE, V65, P581; 1931, NY TIMES        0228, P6; 1931, NY TIMES        0325; 1931, NY TIMES        1020, P15; 1931, NY TIMES        1217, P13; 1930, POPULATION, V1, P932; 1930, POPULATION, V1, P713; 1931, NY TIMES        1018, P1; 1931, NY TIMES        1011, P21; 1931, NY TIMES 5      1227; 1930, POPULATION, V1, P7	19	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					930	936		10.1086/215936			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900012					2022-01-23	
J	Chamberlain, JP				Chamberlain, J. P.			GOVERNMENT	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					990	997		10.1086/215945			8	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900021					2022-01-23	
J	Herskovits, MJ				Herskovits, Melville J.			RACE RELATIONS	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					976	982		10.1086/215943			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900019					2022-01-23	
J	Judd, CH				Judd, Charles H.			EDUCATION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					983	989		10.1086/215944			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900020					2022-01-23	
J	Landis, BY				Landis, Benson Y.			RELIGION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					970	975		10.1086/215942			6	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900018					2022-01-23	
J	Melvin, BL				Melvin, Bruce L.			RURAL LIFE	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	JONES HP, 1931, SURVEY GRAPHIC   OCT; LEONARD IA, 1931, MICHIGAN FARMER 1031; *US BUR AGR EC, 1931, FARM PRIC AV PRIC FA; *USDA, 1931, CURR EXT INF	4	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					937	941		10.1086/215937			5	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900013					2022-01-23	
J	Moore, HH				Moore, Harry H.			MEDICINE AND PUBLIC HEALTH	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					917	923		10.1086/215934			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900010					2022-01-23	
J	Myers, HB				Myers, Howard B.			THE EARNINGS OF LABOR	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	1932, MONTHLY LABOR RE FEB, P426; 1931, AM J SOCIOLOGY   MAY, P925; 1932, MONTHLY LABOR RE FEB, P440; 1931, IND B, P43; 1932, MONTHLY LABOR RE FEB, P427	5	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					896	902		10.1086/215931			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900007					2022-01-23	
J	Pipkin, CW				Pipkin, Charles W.			SOCIAL AND LABOR LEGISLATION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	1931, NY TIMES        1015; 1931, SOCIAL POLITICS MODE, V2, P74; 1931, AM LABOR LEGISLA DEC, P409; 1931, NEW YORK WORLD  1230; 1931, SOCIAL POLITICS MODE, V1, P355; 1932, NY TIMES        0209	6	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					910	916		10.1086/215933			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900009					2022-01-23	
J	Saposs, DJ				Saposs, David J.			LABOR	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					889	895		10.1086/215930			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900006					2022-01-23	
J	Schuman, FL				Schuman, Frederick L.			AMERICAN FOREIGN POLICY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					883	888		10.1086/215929			6	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900005					2022-01-23	
J	Smith, GO				Smith, George Otis			NATURAL RESOURCES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	*FED POW COMM, 1931, 11 FED POW COMM, P5; SMITH GO, 1929, COMMUNICATION	2	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					862	867		10.1086/215926			6	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900002					2022-01-23	
J	Wescott, D				Wescott, Dorothy			PRODUCTION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	*USDA, 1932, AGR SIT; *USDA, 1931, CROPS MARK	2	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1932	37	6					876	882		10.1086/215928			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XN	WOS:000204995900004					2022-01-23	
J	Price, MT				Price, Maurice T.			SOCIAL SCIENCE MATERIALS IN FAR EASTERN CULTURE	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1932	37	5					748	759		10.1086/215856			12	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XM	WOS:000204995800005					2022-01-23	
J	Haigh, GW				Haigh, Gilbert W.			SOCIALIZING MEDICINE: A RATIONAL PLAN	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1932	37	4					612	619		10.1086/215800			8	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XL	WOS:000204995700010					2022-01-23	
J	McCormick, TC; Barney, E				McCormick, Thomas C.; Barney, Ellen			FARM TENANCY AND SOCIAL FACTORS A STUDY IN OKLAHOMA	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BROWN EE, 1925, B DEP ED, V110, P45; *U AR, 252 U ARK; POPULATION B OKLAHOM, P7; 1920, AGRICULTURE 2, V6, P14; POPULATION, V3, P817	5	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1932	37	4					588	594		10.1086/215797			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XL	WOS:000204995700007					2022-01-23	
J	Normano, JF				Normano, J. F.			A NEGLECTED UTOPIAN: CYRANO DE BERGERAC, 1619-55	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	JACOB PL, HIST COMIQUE ETATS E, P1; LEFEVRE J, 1927, VIE CYRANO BERGERAC, P46; 1898, SOCIALISME UTOPIQUE	3	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1931	37	3					454	457		10.1086/215737			4	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XK	WOS:000204995600009					2022-01-23	
J	Schmidt, CC				Schmidt, Carl Chr.			THE ORGANIZATION AND FUNCTIONS OF THE SWEDISH ROYAL SOCIAL BOARD	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1931	37	2					190	202		10.1086/215660			13	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XJ	WOS:000204995500002					2022-01-23	
J	Bowman, LE				Bowman, LeRoy E.			COMMUNITY ORGANIZATION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					978	984		10.1086/215600			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000012					2022-01-23	
J	Chamberlain, JP				Chamberlain, J. P.			GOVERNMENT	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					1054	1066		10.1086/215609			13	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000021					2022-01-23	
J	Howland, CP				Howland, Charles P.			FOREIGN POLICY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					904	912		10.1086/215593			9	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000005					2022-01-23	
J	Judd, CH				Judd, Charles H.			EDUCATION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					1045	1053		10.1086/215608			9	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000020					2022-01-23	
J	Landis, BY				Landis, Benson Y.			ORGANIZED RELIGION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	Fahs Charles H., 1929, TRENDS PROTESTANT GI; 1929, MEASUREMENT ATTITUDE; 1929, CHURCH CHANGING COMM	3	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					1030	1038		10.1086/215606			9	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000018					2022-01-23	
J	Lindsay, SM				Lindsay, Samuel McCune			SOCIAL AND LABOR LEGISLATION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					949	955		10.1086/215597			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000009					2022-01-23	
J	Moore, HH				Moore, Harry H.			MEDICINE AND PUBLIC HEALTH	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					956	965		10.1086/215598			10	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000010					2022-01-23	
J	Myers, HB				Myers, Howard B.			EARNINGS	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	DOUGLAS PH, REAL WAGES US 1896 1, P227; *INT COMM COMM, MONTHLY LABOR REV; *NAT IND C BOARD, SERV LETT IND REL; U.S. Bureau of Labor Statistics, MONTHLY LABOR REV; *US BUR LAB STAT, 1931, MONTHLY LABOR RE FEB, P156	5	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					923	932		10.1086/215595			10	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000007					2022-01-23	
J	Smith, GO				Smith, George Otis			NATURAL RESOURCES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					880	884		10.1086/215590			5	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000002					2022-01-23	
J	Wescott, D				Wescott, Dorothy			PRODUCTION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	*USDA, 1931, CROPS MARK       JAN; *USDA, 1931, AGR SIT         0201; *USDA, 1930, CROPS MARK       DEC	3	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					894	903		10.1086/215592			10	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000004					2022-01-23	
J	Whelpton, PK				Whelpton, P. K.			POPULATION TRENDS IN POPULATION INCREASE AND DISTRIBUTION, DURING 1920-30	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	U. S. Bureau of the Census, 1930, 15 CENS US; WHELPTON PK, 1928, AM J SOCIOL, V34, P260; WHELPTON PK, 1928, AM J SOCIOL, V34, P258; POPULATION B, P1	4	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					865	879		10.1086/215589			15	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000001					2022-01-23	
J	Willey, MM; Rice, SA				Willey, Malcolm M.; Rice, Stuart A.			COMMUNICATION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	*AER CHAM COMM, AIRCR YB 1931; *AM TEL TEL CO, TEL TEL STAT WORLD; BRATTER HM, 1931, PROMOTION TRAVEL FOR, P63; DAHL JO, HOTEL MANAGEMENT, V16, P198; DAHL JO, HOTEL MANAGEMENT; GOLDEN ND, 1930, US DAILY        0503; HALL R, 1930, US DAILY        1104; HALL R, 1930, BALANCE INT PAYMENTS; HARRISON WH, 1930, BELL TELEPHONE Q, V9, P124; Hayner N, 1930, SOC FORCES, V9, P256, DOI 10.2307/2570318; HENDRICKSON FF, 1930, WORLD CONVENTION DAT; MILLER JA, ELECT RAILWAY J; *NAT AUT CHAMB COM, PRELIM FACTS FIG AUT; STOCKS CW, BUS TRANSPORTATION; *USDA, 1930, DOM COMM, V6, P167; 1930, FORTUNE, V2, P65; 1931, EDITOR PUBLISHER, P17; 1930, US DAILY        0917; 1930, US DAILY        1216; 1931, US DAILY        0128; 1930, US DAILY        1202; 1931, US DAILY        0113; 1931, US DAILY        0202; 1930, US DAILY        1230; 1930, RESTAURENT MANAGEMEN, P105; REPORT ASSISTANT SEC, P45; 1931, US DAILY        0109; 1930, US DAILY        1119; 1931, BUS TRANSPORTATION, V10, P68; 1931, US DAILY        0131; GROWTH TRAFFIC STEAM, pA8; ANN REPORT SECRETARY, P43; 1931, ADVISORY COMMITTEE N; 1931, US DAILY        0210; ANN REPORT AM TELEPH, P26; 1930, NY TIMES        0616; 1931, US DAILY        0114; 1930, US DAILY        0506; 1931, ELECT RAILWAY J, V75, P3; 1930, US DAILY        1112; 1931, AUTOMATIVE IND, V64, P83	41	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					966	977		10.1086/215599			12	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000011					2022-01-23	
J	Wood, AE				Wood, Arthur Evans			CRIME AND PENOLOGY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					1017	1029		10.1086/215605			13	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000017					2022-01-23	
J	Woodhouse, CG				Woodhouse, Chase Going			THE STATUS OF WOMEN	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1931	36	6					1011	1016		10.1086/215604			6	Sociology	Social Science Citation Index (SSCI)	Sociology	V73XE	WOS:000204995000016					2022-01-23	
