290,barrett,0.026,,,useful,0.024,,,gerstein,0.019,,,signal,0.024,,,,,precisely,0.021,,,gurdasani,0.025,,,nickerson,0.02,kutalik,0.022
291,cell,0.026,,,view,0.024,,,gibbs,0.019,,,understanding,0.024,,,,,primarily,0.021,,,haeften,0.025,,,outperforms,0.02,lawrence,0.022
292,consortium,0.026,,,way,0.024,,,gigabyte,0.019,,,independent,0.022,,,,,primer,0.021,,,hammond,0.025,,,particularly,0.02,lettre,0.022
293,current,0.026,,,among,0.022,,,gil,0.019,,,population,0.022,,,,,profoundly,0.021,,,han,0.025,,,piw,0.02,liability,0.022
294,descent,0.026,,,approximately,0.022,,,gildersleeve,0.019,,,region,0.022,,,,,promoting,0.021,,,harbor,0.025,,,predominantly,0.02,lobbens,0.022
295,finding,0.026,,,become,0.022,,,good,0.019,,,several,0.022,,,,,property,0.021,,,hdl,0.025,,,producing,0.02,lorentzon,0.022
296,genomic,0.026,,,combined,0.022,,,grs,0.019,,,individual,0.021,,,,,proposing,0.021,,,heikkila,0.025,,,reduced,0.02,mannisto,0.022
297,kong,0.026,,,confirmed,0.022,,,hanna,0.019,,,mapping,0.021,,,,,punctate,0.021,,,henneman,0.025,,,reduces,0.02,manunta,0.022
298,low,0.026,,,design,0.022,,,hannibal,0.019,,,complex,0.019,,,,,punctuated,0.021,,,hercberg,0.025,,,refine,0.02,mcknight,0.022
299,non,0.026,,,due,0.022,,,hartl,0.019,,,data,0.017,,,,,qtl,0.021,,,herik,0.025,,,repeat,0.02,melander,0.022
300,phenotype,0.026,,,enables,0.022,,,histone,0.019,,,,,,,,,qtls,0.021,,,herpt,0.025,,,requirement,0.02,moebus,0.022
301,proportion,0.026,,,essential,0.022,,,huff,0.019,,,,,,,,,query,0.021,,,hertog,0.025,,,result,0.02,monda,0.022
302,protein,0.026,,,even,0.022,,,implement,0.019,,,,,,,,,quite,0.021,,,hide,0.025,,,routine,0.02,musk,0.022
303,rare,0.026,,,found,0.022,,,implementation,0.019,,,,,,,,,randomly,0.021,,,hillman,0.025,,,sampson,0.02,nervosa,0.022
304,risk,0.026,,,future,0.022,,,incorporates,0.019,,,,,,,,,recode,0.021,,,hip,0.025,,,sharp,0.02,neuron,0.022
305,specific,0.026,,,hirschhorn,0.022,,,indexing,0.019,,,,,,,,,recoded,0.021,,,hitman,0.025,,,sidore,0.02,north,0.022
306,thousand,0.026,,,important,0.022,,,initial,0.019,,,,,,,,,recognized,0.021,,,hnf,0.025,,,slagboom,0.02,nothen,0.022
307,total,0.026,,,knowledge,0.022,,,instantiated,0.019,,,,,,,,,reliably,0.021,,,hofmann,0.025,,,substantially,0.02,number,0.022
308,walter,0.026,,,limited,0.022,,,interface,0.019,,,,,,,,,remained,0.021,,,holm,0.025,,,successful,0.02,ohlsson,0.022
309,describe,0.024,,,make,0.022,,,interpretability,0.019,,,,,,,,,removed,0.021,,,homeostasis,0.025,,,swertz,0.02,paf,0.022
310,estimate,0.024,,,order,0.022,,,interrogating,0.019,,,,,,,,,renumbered,0.021,,,hsiung,0.025,,,translate,0.02,pasaniuc,0.022
311,influence,0.024,,,pattern,0.022,,,isoforms,0.019,,,,,,,,,reporting,0.021,,,huth,0.025,,,uncertain,0.02,pechlivanis,0.022
312,one,0.024,,,recently,0.022,,,jab,0.019,,,,,,,,,represented,0.021,,,igf,0.025,,,user,0.02,perceived,0.022
313,polymorphism,0.024,,,related,0.022,,,jain,0.019,,,,,,,,,resolve,0.021,,,impact,0.025,,,veldink,0.02,power,0.022
314,relationship,0.024,,,role,0.022,,,jhu,0.019,,,,,,,,,resulted,0.021,,,instance,0.025,,,volker,0.02,reshef,0.022
315,scale,0.024,,,scan,0.022,,,kelley,0.019,,,,,,,,,richardsson,0.021,,,jaakko,0.025,,,web,0.02,saaristo,0.022
316,strongly,0.024,,,scott,0.022,,,kernytsky,0.019,,,,,,,,,rigor,0.021,,,jcm,0.025,,,widely,0.02,schunkert,0.022
317,genotyped,0.022,,,short,0.022,,,kindred,0.019,,,,,,,,,rod,0.021,,,johnsen,0.025,,,woman,0.02,showing,0.022
318,sequence,0.022,,,simple,0.022,,,kirby,0.019,,,,,,,,,run,0.021,,,jones,0.025,,,wood,0.02,signaling,0.022
319,systematic,0.022,,,simulation,0.022,,,kircher,0.019,,,,,,,,,running,0.021,,,jwg,0.025,,,would,0.02,sinisalo,0.022
320,used,0.022,,,affect,0.02,,,kosmicki,0.019,,,,,,,,,sainz,0.021,,,kaleebu,0.025,,,allelic,0.018,small,0.022
321,find,0.02,,,altshuler,0.02,,,lacking,0.019,,,,,,,,,schaffner,0.021,,,kcnq,0.025,,,applicable,0.018,smit,0.022
322,identify,0.02,,,biological,0.02,,,langmead,0.019,,,,,,,,,scheme,0.021,,,komulainen,0.025,,,boomsma,0.018,speliotes,0.022
323,present,0.02,,,boehnke,0.02,,,latest,0.019,,,,,,,,,sequential,0.021,,,koudstaal,0.025,,,campbell,0.018,stahl,0.022
324,quantitative,0.02,,,demonstrate,0.02,,,law,0.019,,,,,,,,,share,0.021,,,krauss,0.025,,,cardon,0.018,stratified,0.022
325,set,0.02,,,developed,0.02,,,learning,0.019,,,,,,,,,sheffield,0.021,,,lajunen,0.025,,,collection,0.018,tardif,0.022
326,single,0.02,,,development,0.02,,,limma,0.019,,,,,,,,,shlien,0.021,,,larrad,0.025,,,collins,0.018,tell,0.022
327,independent,0.019,,,different,0.02,,,log,0.019,,,,,,,,,sib,0.021,,,lauritzen,0.025,,,considerable,0.018,thus,0.022
328,also,0.018,,,dna,0.02,,,love,0.019,,,,,,,,,sibships,0.021,,,ldl,0.025,,,constructed,0.018,translation,0.022
329,mapping,0.018,,,finding,0.02,,,maguire,0.019,,,,,,,,,sigurdardottir,0.021,,,lieverse,0.025,,,day,0.018,trynka,0.022
330,based,0.017,,,genetics,0.02,,,mallick,0.019,,,,,,,,,situation,0.021,,,ljm,0.025,,,dedoussis,0.018,tyrer,0.022
331,complex,0.017,,,low,0.02,,,massively,0.019,,,,,,,,,solar,0.021,,,lyytikainen,0.025,,,designed,0.018,wennauer,0.022
332,large,0.017,,,major,0.02,,,matsumoto,0.019,,,,,,,,,solved,0.021,,,madd,0.025,,,directly,0.018,wgas,0.022
333,result,0.017,,,missing,0.02,,,mcgrath,0.019,,,,,,,,,sometimes,0.021,,,mahley,0.025,,,discover,0.018,whose,0.022
334,snp,0.017,,,observed,0.02,,,mckenna,0.019,,,,,,,,,sperm,0.021,,,manning,0.025,,,discus,0.018,winkler,0.022
335,using,0.017,,,process,0.02,,,mcmillin,0.019,,,,,,,,,spurred,0.021,,,marmot,0.025,,,duijn,0.018,workalemahu,0.022
336,wide,0.016,,,protein,0.02,,,measure,0.019,,,,,,,,,staining,0.021,,,martinez,0.025,,,fraser,0.018,yengo,0.022
337,,,,,significant,0.02,,,mefford,0.019,,,,,,,,,starting,0.021,,,mcateer,0.025,,,generation,0.018,zang,0.022
338,,,,,similar,0.02,,,mere,0.019,,,,,,,,,stretch,0.021,,,mcpherson,0.025,,,groop,0.018,biological,0.021
339,,,,,site,0.02,,,methyltransferase,0.019,,,,,,,,,subset,0.021,,,modifiable,0.025,,,highlight,0.018,boehnke,0.021
340,,,,,statistical,0.02,,,microarrays,0.019,,,,,,,,,subtlety,0.021,,,moilanen,0.025,,,hveem,0.018,consortium,0.021
341,,,,,time,0.02,,,mim,0.019,,,,,,,,,symmetrical,0.021,,,montasser,0.025,,,iii,0.018,current,0.021
342,,,,,abecasis,0.019,,,mismatch,0.019,,,,,,,,,tedious,0.021,,,mooser,0.025,,,infer,0.018,deloukas,0.021
343,,,,,applied,0.019,,,moderated,0.019,,,,,,,,,thon,0.021,,,mora,0.025,,,kang,0.018,demonstrate,0.021
344,,,,,challenge,0.019,,,multi,0.019,,,,,,,,,thorgeirsson,0.021,,,mukherjee,0.025,,,koskinen,0.018,finding,0.021
345,,,,,estimate,0.019,,,neurodevelopmental,0.019,,,,,,,,,tight,0.021,,,nagaraja,0.025,,,loh,0.018,genomic,0.021
346,,,,,first,0.019,,,niikawa,0.019,,,,,,,,,traditionally,0.021,,,naitza,0.025,,,mccarroll,0.018,missing,0.021
347,,,,,functional,0.019,,,nonsense,0.019,,,,,,,,,transmission,0.021,,,nathan,0.025,,,melzer,0.018,powerful,0.021
348,,,,,however,0.019,,,normal,0.019,,,,,,,,,typing,0.021,,,nine,0.025,,,mohlke,0.018,proportion,0.021
349,,,,,identifying,0.019,,,objectively,0.019,,,,,,,,,unacceptably,0.021,,,nondiabetic,0.025,,,nauck,0.018,range,0.021
350,,,,,including,0.019,,,observation,0.019,,,,,,,,,unclear,0.021,,,nsubuga,0.025,,,next,0.018,several,0.021
351,,,,,often,0.019,,,ohta,0.019,,,,,,,,,untyped,0.021,,,olafsson,0.025,,,pair,0.018,abecasis,0.02
352,,,,,strongly,0.019,,,omim,0.019,,,,,,,,,utah,0.021,,,ordovas,0.025,,,palotie,0.018,however,0.02
353,,,,,daly,0.017,,,option,0.019,,,,,,,,,utilized,0.021,,,orru,0.025,,,performs,0.018,lee,0.02
354,,,,,efficient,0.017,,,oshlack,0.019,,,,,,,,,varied,0.021,,,overt,0.025,,,peter,0.018,previously,0.02
355,,,,,report,0.017,,,outlier,0.019,,,,,,,,,vary,0.021,,,pakyz,0.025,,,provided,0.018,relationship,0.02
356,,,,,systematic,0.017,,,output,0.019,,,,,,,,,vignal,0.021,,,paolisso,0.025,,,rapid,0.018,smith,0.02
357,,,,,used,0.017,,,parallel,0.019,,,,,,,,,visual,0.021,,,papamarkou,0.025,,,relative,0.018,well,0.02
358,,,,,within,0.017,,,parental,0.019,,,,,,,,,weber,0.021,,,participant,0.025,,,replicated,0.018,absher,0.019
359,,,,,genotype,0.016,,,permit,0.019,,,,,,,,,website,0.021,,,pattaro,0.025,,,sequenced,0.018,accounting,0.019
360,,,,,multiple,0.016,,,pertea,0.019,,,,,,,,,weissenbach,0.021,,,pattou,0.025,,,speed,0.018,amin,0.019
361,,,,,power,0.016,,,philippakis,0.019,,,,,,,,,also,0.019,,,pearson,0.025,,,survey,0.018,analyzed,0.019
362,,,,,quantitative,0.016,,,pimentel,0.019,,,,,,,,,associated,0.019,,,peden,0.025,,,teumer,0.018,apply,0.019
363,,,,,size,0.016,,,pipeline,0.019,,,,,,,,,addition,0.018,,,peloso,0.025,,,timpson,0.018,asf,0.019
364,,,,,across,0.015,,,platform,0.019,,,,,,,,,age,0.018,,,pelt,0.025,,,trust,0.018,assimes,0.019
365,,,,,several,0.015,,,pop,0.019,,,,,,,,,aid,0.018,,,pfeiffer,0.025,,,tuomilehto,0.018,balkau,0.019
366,,,,,based,0.013,,,poplin,0.019,,,,,,,,,almost,0.018,,,pomilla,0.025,,,view,0.018,beckmann,0.019
367,,,,,complex,0.013,,,popular,0.019,,,,,,,,,already,0.018,,,posthuma,0.025,,,wellcome,0.018,bennett,0.019
368,,,,,result,0.013,,,precompute,0.019,,,,,,,,,analyzed,0.018,,,pressure,0.025,,,whereas,0.018,bergmann,0.019
369,,,,,show,0.013,,,presented,0.019,,,,,,,,,apparent,0.018,,,proliferation,0.025,,,wijmenga,0.018,bias,0.019
370,,,,,,,,,previous,0.019,,,,,,,,,article,0.018,,,province,0.025,,,willer,0.018,bonnycastle,0.019
371,,,,,,,,,prioritization,0.019,,,,,,,,,assist,0.018,,,rader,0.025,,,zeggini,0.018,borecki,0.019
372,,,,,,,,,processor,0.019,,,,,,,,,blangero,0.018,,,reilly,0.025,,,become,0.016,bornstein,0.019
373,,,,,,,,,prodigious,0.019,,,,,,,,,causing,0.018,,,resistance,0.025,,,computationally,0.016,category,0.019
374,,,,,,,,,pseudogenes,0.019,,,,,,,,,characterized,0.018,,,rich,0.025,,,correct,0.016,cauchi,0.019
375,,,,,,,,,public,0.019,,,,,,,,,clear,0.018,,,rio,0.025,,,den,0.016,caulfield,0.019
376,,,,,,,,,pyrimidine,0.019,,,,,,,,,cluster,0.018,,,roccasecca,0.025,,,detailed,0.016,chromosome,0.019
377,,,,,,,,,raw,0.019,,,,,,,,,clustered,0.018,,,rolandsson,0.025,,,detect,0.016,clarke,0.019
378,,,,,,,,,readout,0.019,,,,,,,,,coherent,0.018,,,rosinsky,0.025,,,due,0.016,cna,0.019
379,,,,,,,,,realignment,0.019,,,,,,,,,complexity,0.018,,,sandbaek,0.025,,,efficiently,0.016,confounding,0.019
380,,,,,,,,,recalibration,0.019,,,,,,,,,constrained,0.018,,,sanghera,0.025,,,effort,0.016,cupples,0.019
381,,,,,,,,,region,0.019,,,,,,,,,construction,0.018,,,sayer,0.025,,,essential,0.016,danesh,0.019
382,,,,,,,,,rehnstrom,0.019,,,,,,,,,conversion,0.018,,,scheet,0.025,,,fast,0.016,detecting,0.019
383,,,,,,,,,release,0.019,,,,,,,,,correlated,0.018,,,schmidt,0.025,,,ferrucci,0.016,doney,0.019
384,,,,,,,,,repetitive,0.019,,,,,,,,,could,0.018,,,scuteri,0.025,,,frayling,0.016,ejc,0.019
385,,,,,,,,,replicate,0.019,,,,,,,,,creating,0.018,,,seedorf,0.025,,,future,0.016,faire,0.019
386,,,,,,,,,reproducibility,0.019,,,,,,,,,defined,0.018,,,seeley,0.025,,,hattersley,0.016,feitosa,0.019
387,,,,,,,,,reside,0.019,,,,,,,,,determined,0.018,,,sengupta,0.025,,,hirschhorn,0.016,forouhi,0.019
388,,,,,,,,,revolutionary,0.019,,,,,,,,,entire,0.018,,,sensing,0.025,,,improved,0.016,fraction,0.019
389,,,,,,,,,riat,0.019,,,,,,,,,extremely,0.018,,,serrano,0.025,,,insight,0.016,furthermore,0.019
390,,,,,,,,,rieder,0.019,,,,,,,,,familial,0.018,,,sethupathy,0.025,,,interpretation,0.016,geus,0.019
391,,,,,,,,,roak,0.019,,,,,,,,,foundation,0.018,,,sheu,0.025,,,key,0.016,goel,0.019
392,,,,,,,,,roeder,0.019,,,,,,,,,four,0.018,,,siegbahn,0.025,,,knowledge,0.016,gudnason,0.019
393,,,,,,,,,sabo,0.019,,,,,,,,,given,0.018,,,sigurosson,0.025,,,linked,0.016,guiducci,0.019
394,,,,,,,,,samocha,0.019,,,,,,,,,greater,0.018,,,simpson,0.025,,,meitinger,0.016,gustafsson,0.019
395,,,,,,,,,scaling,0.019,,,,,,,,,hudson,0.018,,,slc,0.025,,,order,0.016,gyllensten,0.019
396,,,,,,,,,schellenberg,0.019,,,,,,,,,identical,0.018,,,south,0.025,,,package,0.016,hamsten,0.019
397,,,,,,,,,scope,0.019,,,,,,,,,illustrate,0.018,,,spranger,0.025,,,remain,0.016,hayward,0.019
398,,,,,,,,,scoring,0.019,,,,,,,,,increasingly,0.018,,,stein,0.025,,,ripatti,0.016,hick,0.019
399,,,,,,,,,segregating,0.019,,,,,,,,,informative,0.018,,,strassburger,0.025,,,salomaa,0.016,holmen,0.019
400,,,,,,,,,separate,0.019,,,,,,,,,interest,0.018,,,susceptibility,0.025,,,scan,0.016,hovingh,0.019
401,,,,,,,,,severity,0.019,,,,,,,,,jointly,0.018,,,syddall,0.025,,,simulated,0.016,humphries,0.019
402,,,,,,,,,shannon,0.019,,,,,,,,,kruglyak,0.018,,,tightly,0.025,,,soranzo,0.016,immune,0.019
403,,,,,,,,,shrinkage,0.019,,,,,,,,,largely,0.018,,,tiret,0.025,,,spector,0.016,inflation,0.019
404,,,,,,,,,simplify,0.019,,,,,,,,,least,0.018,,,tmem,0.025,,,substantial,0.016,integrates,0.019
405,,,,,,,,,sivachenko,0.019,,,,,,,,,length,0.018,,,transduction,0.025,,,suggesting,0.016,involved,0.019
406,,,,,,,,,smyth,0.019,,,,,,,,,match,0.018,,,tvm,0.025,,,wilson,0.016,isomaa,0.019
407,,,,,,,,,snyder,0.019,,,,,,,,,medical,0.018,,,twelve,0.025,,,zhang,0.016,jarvelin,0.019
408,,,,,,,,,splice,0.019,,,,,,,,,memory,0.018,,,unidentified,0.025,,,altshuler,0.015,johansson,0.019
409,,,,,,,,,spontaneously,0.019,,,,,,,,,murray,0.018,,,varma,0.025,,,ancestry,0.015,joint,0.019
410,,,,,,,,,stability,0.019,,,,,,,,,mutation,0.018,,,vogelzangs,0.025,,,anderson,0.015,jula,0.019
411,,,,,,,,,steady,0.019,,,,,,,,,nearly,0.018,,,volcik,0.025,,,barrett,0.015,kahonen,0.019
412,,,,,,,,,strength,0.019,,,,,,,,,numerous,0.018,,,wagner,0.025,,,consortium,0.015,kanoni,0.019
413,,,,,,,,,subjected,0.019,,,,,,,,,obtained,0.018,,,wainwright,0.025,,,development,0.015,kaprio,0.019
414,,,,,,,,,sufficient,0.019,,,,,,,,,occur,0.018,,,waist,0.025,,,error,0.015,kathiresan,0.019
415,,,,,,,,,suit,0.019,,,,,,,,,offspring,0.018,,,wallentin,0.025,,,european,0.015,khaw,0.019
416,,,,,,,,,sutcliffe,0.019,,,,,,,,,parent,0.018,,,walley,0.025,,,follow,0.015,klopp,0.019
417,,,,,,,,,task,0.019,,,,,,,,,particularly,0.018,,,ward,0.025,,,genetics,0.015,kovacs,0.019
418,,,,,,,,,tend,0.019,,,,,,,,,perform,0.018,,,waterworth,0.025,,,help,0.015,kraft,0.019
419,,,,,,,,,thormann,0.019,,,,,,,,,positive,0.018,,,whh,0.025,,,low,0.015,lakka,0.019
420,,,,,,,,,throughout,0.019,,,,,,,,,precise,0.018,,,whitfield,0.025,,,molecular,0.015,langenberg,0.019
421,,,,,,,,,toolkit,0.019,,,,,,,,,precision,0.018,,,wolffenbuttel,0.025,,,observed,0.015,lead,0.019
422,,,,,,,,,toolset,0.019,,,,,,,,,primary,0.018,,,yarnell,0.025,,,phenotype,0.015,lind,0.019
423,,,,,,,,,transcriptomics,0.019,,,,,,,,,prior,0.018,,,zabena,0.025,,,powerful,0.015,lindstrom,0.019
424,,,,,,,,,translocation,0.019,,,,,,,,,quickly,0.018,,,zethelius,0.025,,,problem,0.015,lyssenko,0.019
425,,,,,,,,,transmitted,0.019,,,,,,,,,rank,0.018,,,zhai,0.025,,,propose,0.015,magi,0.019
426,,,,,,,,,trithorax,0.019,,,,,,,,,real,0.018,,,independent,0.024,,,rate,0.015,mahajan,0.019
427,,,,,,,,,umd,0.019,,,,,,,,,recombinant,0.018,,,also,0.022,,,requires,0.015,management,0.019
428,,,,,,,,,unlock,0.019,,,,,,,,,represent,0.018,,,absher,0.021,,,specific,0.015,mangino,0.019
429,,,,,,,,,unmatched,0.019,,,,,,,,,research,0.018,,,amin,0.021,,,walter,0.015,mcardle,0.019
430,,,,,,,,,variability,0.019,,,,,,,,,respectively,0.018,,,array,0.021,,,available,0.014,mixed,0.019
431,,,,,,,,,variable,0.019,,,,,,,,,rioux,0.018,,,arveiler,0.021,,,component,0.014,morken,0.019
432,,,,,,,,,vector,0.019,,,,,,,,,routine,0.018,,,assimes,0.021,,,control,0.014,munroe,0.019
433,,,,,,,,,wall,0.019,,,,,,,,,segment,0.018,,,bandinelli,0.021,,,estimate,0.014,narisu,0.019
434,,,,,,,,,witten,0.019,,,,,,,,,selected,0.018,,,beckmann,0.021,,,however,0.014,nelis,0.019
435,,,,,,,,,yoshiura,0.019,,,,,,,,,six,0.018,,,beilby,0.021,,,influence,0.014,njolstad,0.019
436,,,,,,,,,according,0.017,,,,,,,,,snp,0.018,,,ben,0.021,,,lee,0.014,nurasyid,0.019
437,,,,,,,,,addition,0.017,,,,,,,,,span,0.018,,,bergmann,0.021,,,map,0.014,ong,0.019
438,,,,,,,,,allowing,0.017,,,,,,,,,stage,0.018,,,bolton,0.021,,,often,0.014,oostra,0.019
439,,,,,,,,,already,0.017,,,,,,,,,strong,0.018,,,bottcher,0.021,,,provides,0.014,ouwehand,0.019
440,,,,,,,,,altered,0.017,,,,,,,,,suggest,0.018,,,bouatia,0.021,,,relationship,0.014,overlap,0.019
441,,,,,,,,,article,0.017,,,,,,,,,system,0.018,,,bovet,0.021,,,test,0.014,panel,0.019
442,,,,,,,,,bank,0.017,,,,,,,,,uncertain,0.018,,,brambilla,0.021,,,variation,0.014,peh,0.019
443,,,,,,,,,bayes,0.017,,,,,,,,,understood,0.018,,,buchanan,0.021,,,candidate,0.013,peltonen,0.019
444,,,,,,,,,capture,0.017,,,,,,,,,variety,0.018,,,buchkovich,0.021,,,case,0.013,penninx,0.019
445,,,,,,,,,captured,0.017,,,,,,,,,whereby,0.018,,,burnett,0.021,,,factor,0.013,piw,0.019
446,,,,,,,,,category,0.017,,,,,,,,,white,0.018,,,burtt,0.021,,,frequency,0.013,platou,0.019
447,,,,,,,,,characterizing,0.017,,,,,,,,,yet,0.018,,,bwjh,0.021,,,sequencing,0.013,powell,0.019
448,,,,,,,,,choice,0.017,,,,,,,,,yield,0.018,,,cardiovascular,0.021,,,systematic,0.013,pramstaller,0.019
449,,,,,,,,,complexity,0.017,,,,,,,,,account,0.016,,,cauchi,0.021,,,two,0.013,principal,0.019
450,,,,,,,,,core,0.017,,,,,,,,,address,0.016,,,cavalcanti,0.021,,,within,0.013,prioritize,0.019
451,,,,,,,,,correctly,0.017,,,,,,,,,allelic,0.016,,,chakravarti,0.021,,,find,0.012,quertermous,0.019
452,,,,,,,,,correlate,0.017,,,,,,,,,allows,0.016,,,chamber,0.021,,,model,0.012,randall,0.019
453,,,,,,,,,coverage,0.017,,,,,,,,,alternative,0.016,,,clarke,0.021,,,provide,0.012,rather,0.019
454,,,,,,,,,creating,0.017,,,,,,,,,chromosomal,0.016,,,coin,0.021,,,signal,0.012,rauramaa,0.019
455,,,,,,,,,datasets,0.017,,,,,,,,,connell,0.016,,,combining,0.021,,,understanding,0.012,rudan,0.019
456,,,,,,,,,deleterious,0.017,,,,,,,,,considerable,0.016,,,couper,0.021,,,variant,0.012,saleheen,0.019
457,,,,,,,,,dependent,0.017,,,,,,,,,constructed,0.016,,,cupples,0.021,,,across,0.011,sanna,0.019
458,,,,,,,,,detail,0.017,,,,,,,,,cox,0.016,,,dam,0.021,,,region,0.011,schwarz,0.019
459,,,,,,,,,direct,0.017,,,,,,,,,cross,0.016,,,danesh,0.021,,,several,0.011,segre,0.019
460,,,,,,,,,distinct,0.017,,,,,,,,,designed,0.016,,,demirkan,0.021,,,also,0.01,shi,0.019
461,,,,,,,,,distinguish,0.017,,,,,,,,,directly,0.016,,,dijk,0.021,,,associated,0.01,sklar,0.019
462,,,,,,,,,eight,0.017,,,,,,,,,dissection,0.016,,,dimitriou,0.021,,,mapping,0.01,source,0.019
463,,,,,,,,,empirical,0.017,,,,,,,,,diversity,0.016,,,east,0.021,,,show,0.01,spurious,0.019
464,,,,,,,,,enable,0.017,,,,,,,,,domain,0.016,,,ebrahim,0.021,,,gene,0.009,stancakova,0.019
465,,,,,,,,,estimating,0.017,,,,,,,,,easily,0.016,,,ehret,0.021,,,,,stirrup,0.019
466,,,,,,,,,eukaryote,0.017,,,,,,,,,estimation,0.016,,,ejc,0.021,,,,,strachan,0.019
467,,,,,,,,,experimentally,0.017,,,,,,,,,evolution,0.016,,,enrichment,0.021,,,,,strawbridge,0.019
468,,,,,,,,,exploit,0.017,,,,,,,,,extend,0.016,,,examined,0.021,,,,,stumvoll,0.019
469,,,,,,,,,fine,0.017,,,,,,,,,extended,0.016,,,faire,0.021,,,,,syvanen,0.019
470,,,,,,,,,flicek,0.017,,,,,,,,,extent,0.016,,,feitosa,0.021,,,,,teslovich,0.019
471,,,,,,,,,focused,0.017,,,,,,,,,facilitate,0.016,,,ferrieres,0.021,,,,,tonjes,0.019
472,,,,,,,,,foundation,0.017,,,,,,,,,false,0.016,,,fontanillas,0.021,,,,,tremoli,0.019
473,,,,,,,,,greater,0.017,,,,,,,,,far,0.016,,,forouhi,0.021,,,,,tuomi,0.019
474,,,,,,,,,hapmap,0.017,,,,,,,,,generation,0.016,,,geus,0.021,,,,,voight,0.019
475,,,,,,,,,hour,0.017,,,,,,,,,handle,0.016,,,gigante,0.021,,,,,waite,0.019
476,,,,,,,,,illustrate,0.017,,,,,,,,,hundred,0.016,,,glazer,0.021,,,,,watkins,0.019
477,,,,,,,,,inferring,0.017,,,,,,,,,identifies,0.016,,,goel,0.021,,,,,wichmann,0.019
478,,,,,,,,,integrating,0.017,,,,,,,,,identity,0.016,,,gudnason,0.021,,,,,wilsgaard,0.019
479,,,,,,,,,macarthur,0.017,,,,,,,,,iii,0.016,,,guiducci,0.021,,,,,zhao,0.019
480,,,,,,,,,making,0.017,,,,,,,,,includes,0.016,,,gustafsson,0.021,,,,,effect,0.018
481,,,,,,,,,mapping,0.017,,,,,,,,,infer,0.016,,,gwilliam,0.021,,,,,factor,0.018
482,,,,,,,,,mclaren,0.017,,,,,,,,,interpreting,0.016,,,hamsten,0.021,,,,,frequency,0.018
483,,,,,,,,,measured,0.017,,,,,,,,,investigation,0.016,,,hernandez,0.021,,,,,show,0.018
484,,,,,,,,,medical,0.017,,,,,,,,,lathrop,0.016,,,hottenga,0.021,,,,,account,0.017
485,,,,,,,,,methodology,0.017,,,,,,,,,might,0.016,,,hovingh,0.021,,,,,address,0.017
486,,,,,,,,,missense,0.017,,,,,,,,,novel,0.016,,,hui,0.021,,,,,analytic,0.017
487,,,,,,,,,monogenic,0.017,,,,,,,,,peak,0.016,,,humphries,0.021,,,,,chasman,0.017
488,,,,,,,,,negative,0.017,,,,,,,,,per,0.016,,,hunter,0.021,,,,,cohort,0.017
489,,,,,,,,,occur,0.017,,,,,,,,,performance,0.016,,,hypponen,0.021,,,,,currently,0.017
490,,,,,,,,,org,0.017,,,,,,,,,performed,0.016,,,informative,0.021,,,,,dedoussis,0.017
491,,,,,,,,,outline,0.017,,,,,,,,,provided,0.016,,,inm,0.021,,,,,designed,0.017
492,,,,,,,,,pas,0.017,,,,,,,,,required,0.016,,,involved,0.021,,,,,example,0.017
493,,,,,,,,,precise,0.017,,,,,,,,,researcher,0.016,,,iribarren,0.021,,,,,fraser,0.017
494,,,,,,,,,prioritize,0.017,,,,,,,,,restricted,0.016,,,isaac,0.021,,,,,harris,0.017
495,,,,,,,,,producing,0.017,,,,,,,,,second,0.016,,,jjp,0.021,,,,,highlight,0.017
496,,,,,,,,,profiling,0.017,,,,,,,,,step,0.016,,,johansson,0.021,,,,,hunt,0.017
497,,,,,,,,,publicly,0.017,,,,,,,,,together,0.016,,,kahonen,0.021,,,,,identifies,0.017
498,,,,,,,,,purcell,0.017,,,,,,,,,useful,0.016,,,karpe,0.021,,,,,include,0.017
499,,,,,,,,,rank,0.017,,,,,,,,,via,0.016,,,kastelein,0.021,,,,,johnson,0.017
500,,,,,,,,,rather,0.017,,,,,,,,,way,0.016,,,kathiresan,0.021,,,,,koskinen,0.017
501,,,,,,,,,requirement,0.017,,,,,,,,,among,0.015,,,khaw,0.021,,,,,made,0.017
502,,,,,,,,,respect,0.017,,,,,,,,,basis,0.015,,,kleber,0.021,,,,,main,0.017
503,,,,,,,,,ritchie,0.017,,,,,,,,,consistent,0.015,,,knight,0.021,,,,,measurement,0.017
504,,,,,,,,,rivas,0.017,,,,,,,,,correct,0.015,,,kooner,0.021,,,,,perola,0.017
505,,,,,,,,,sander,0.017,,,,,,,,,detailed,0.015,,,kovacs,0.021,,,,,regulated,0.017
506,,,,,,,,,seven,0.017,,,,,,,,,detect,0.015,,,kraft,0.021,,,,,regulatory,0.017
507,,,,,,,,,shi,0.017,,,,,,,,,detected,0.015,,,kuh,0.021,,,,,remaining,0.017
508,,,,,,,,,spectrum,0.017,,,,,,,,,distributed,0.015,,,lakka,0.021,,,,,review,0.017
509,,,,,,,,,stevens,0.017,,,,,,,,,due,0.015,,,lawlor,0.021,,,,,ridker,0.017
510,,,,,,,,,suggest,0.017,,,,,,,,,efficiently,0.015,,,lecoeur,0.021,,,,,rivadeneira,0.017
