619,aspect,0.011,,,,,,,,,,,,,growth,0.008,,,,,,
620,basis,0.011,,,,,,,,,,,,,large,0.008,,,,,,
621,build,0.011,,,,,,,,,,,,,making,0.008,,,,,,
622,business,0.011,,,,,,,,,,,,,others,0.008,,,,,,
623,challenge,0.011,,,,,,,,,,,,,provide,0.008,,,,,,
624,combine,0.011,,,,,,,,,,,,,typology,0.008,,,,,,
625,complexity,0.011,,,,,,,,,,,,,corporate,0.007,,,,,,
626,concerning,0.011,,,,,,,,,,,,,developed,0.007,,,,,,
627,create,0.011,,,,,,,,,,,,,logic,0.007,,,,,,
628,creation,0.011,,,,,,,,,,,,,multiple,0.007,,,,,,
629,critical,0.011,,,,,,,,,,,,,toward,0.007,,,,,,
630,defined,0.011,,,,,,,,,,,,,abandoning,0.006,,,,,,
631,developing,0.011,,,,,,,,,,,,,absence,0.006,,,,,,
632,develops,0.011,,,,,,,,,,,,,accompany,0.006,,,,,,
633,distinct,0.011,,,,,,,,,,,,,accomplish,0.006,,,,,,
634,drawing,0.011,,,,,,,,,,,,,according,0.006,,,,,,
635,evidence,0.011,,,,,,,,,,,,,achieved,0.006,,,,,,
636,existing,0.011,,,,,,,,,,,,,acquire,0.006,,,,,,
637,explanation,0.011,,,,,,,,,,,,,acquired,0.006,,,,,,
638,feature,0.011,,,,,,,,,,,,,acrossfirms,0.006,,,,,,
639,finally,0.011,,,,,,,,,,,,,adaptability,0.006,,,,,,
640,first,0.011,,,,,,,,,,,,,adopt,0.006,,,,,,
641,found,0.011,,,,,,,,,,,,,adoption,0.006,,,,,,
642,fundamental,0.011,,,,,,,,,,,,,advancement,0.006,,,,,,
643,general,0.011,,,,,,,,,,,,,ail,0.006,,,,,,
644,generate,0.011,,,,,,,,,,,,,aimed,0.006,,,,,,
645,goal,0.011,,,,,,,,,,,,,airline,0.006,,,,,,
646,good,0.011,,,,,,,,,,,,,allocating,0.006,,,,,,
647,help,0.011,,,,,,,,,,,,,allocation,0.006,,,,,,
648,higher,0.011,,,,,,,,,,,,,allows,0.006,,,,,,
649,influence,0.011,,,,,,,,,,,,,altered,0.006,,,,,,
650,internal,0.011,,,,,,,,,,,,,ameliorate,0.006,,,,,,
651,lead,0.011,,,,,,,,,,,,,amit,0.006,,,,,,
652,link,0.011,,,,,,,,,,,,,amount,0.006,,,,,,
653,lower,0.011,,,,,,,,,,,,,amplifying,0.006,,,,,,
654,made,0.011,,,,,,,,,,,,,analytic,0.006,,,,,,
655,manufacturing,0.011,,,,,,,,,,,,,analytical,0.006,,,,,,
656,mediates,0.011,,,,,,,,,,,,,analyzed,0.006,,,,,,
657,modern,0.011,,,,,,,,,,,,,analyzes,0.006,,,,,,
658,need,0.011,,,,,,,,,,,,,anderson,0.006,,,,,,
659,order,0.011,,,,,,,,,,,,,ante,0.006,,,,,,
660,paradox,0.011,,,,,,,,,,,,,anticipation,0.006,,,,,,
661,pattern,0.011,,,,,,,,,,,,,appealing,0.006,,,,,,
662,place,0.011,,,,,,,,,,,,,applicability,0.006,,,,,,
663,power,0.011,,,,,,,,,,,,,arc,0.006,,,,,,
664,present,0.011,,,,,,,,,,,,,arduous,0.006,,,,,,
665,shape,0.011,,,,,,,,,,,,,arising,0.006,,,,,,
666,shared,0.011,,,,,,,,,,,,,array,0.006,,,,,,
667,significance,0.011,,,,,,,,,,,,,articuation,0.006,,,,,,
668,significant,0.011,,,,,,,,,,,,,articulated,0.006,,,,,,
669,strong,0.011,,,,,,,,,,,,,articulates,0.006,,,,,,
670,survival,0.011,,,,,,,,,,,,,articulating,0.006,,,,,,
671,take,0.011,,,,,,,,,,,,,articulation,0.006,,,,,,
672,tested,0.011,,,,,,,,,,,,,assemblage,0.006,,,,,,
673,thus,0.011,,,,,,,,,,,,,assessed,0.006,,,,,,
674,vulnerable,0.011,,,,,,,,,,,,,assigned,0.006,,,,,,
675,actor,0.009,,,,,,,,,,,,,assimilate,0.006,,,,,,
676,conflict,0.009,,,,,,,,,,,,,associate,0.006,,,,,,
677,difference,0.009,,,,,,,,,,,,,association,0.006,,,,,,
678,discussed,0.009,,,,,,,,,,,,,attribution,0.006,,,,,,
679,distinctive,0.009,,,,,,,,,,,,,audience,0.006,,,,,,
680,entrepreneurial,0.009,,,,,,,,,,,,,author,0.006,,,,,,
681,growth,0.009,,,,,,,,,,,,,authority,0.006,,,,,,
682,making,0.009,,,,,,,,,,,,,avenue,0.006,,,,,,
683,manager,0.009,,,,,,,,,,,,,backed,0.006,,,,,,
684,many,0.009,,,,,,,,,,,,,balancing,0.006,,,,,,
685,measure,0.009,,,,,,,,,,,,,barney,0.006,,,,,,
686,normative,0.009,,,,,,,,,,,,,beard,0.006,,,,,,
687,others,0.009,,,,,,,,,,,,,becoming,0.006,,,,,,
688,presented,0.009,,,,,,,,,,,,,belong,0.006,,,,,,
689,proposed,0.009,,,,,,,,,,,,,benefitting,0.006,,,,,,
690,similar,0.009,,,,,,,,,,,,,betweenfirm,0.006,,,,,,
691,system,0.009,,,,,,,,,,,,,biotech,0.006,,,,,,
692,typology,0.009,,,,,,,,,,,,,birkinshaw,0.006,,,,,,
693,well,0.009,,,,,,,,,,,,,black,0.006,,,,,,
694,corporate,0.008,,,,,,,,,,,,,blame,0.006,,,,,,
695,developed,0.008,,,,,,,,,,,,,blend,0.006,,,,,,
696,individual,0.008,,,,,,,,,,,,,border,0.006,,,,,,
697,management,0.008,,,,,,,,,,,,,boundedly,0.006,,,,,,
698,multiple,0.008,,,,,,,,,,,,,box,0.006,,,,,,
699,new,0.008,,,,,,,,,,,,,branching,0.006,,,,,,
700,practice,0.008,,,,,,,,,,,,,break,0.006,,,,,,
701,work,0.008,,,,,,,,,,,,,brown,0.006,,,,,,
702,perspective,0.006,,,,,,,,,,,,,bundle,0.006,,,,,,
703,,,,,,,,,,,,,,,bundling,0.006,,,,,,
704,,,,,,,,,,,,,,,burgelman,0.006,,,,,,
705,,,,,,,,,,,,,,,buy,0.006,,,,,,
706,,,,,,,,,,,,,,,byproduct,0.006,,,,,,
707,,,,,,,,,,,,,,,called,0.006,,,,,,
708,,,,,,,,,,,,,,,canonical,0.006,,,,,,
709,,,,,,,,,,,,,,,capitalization,0.006,,,,,,
710,,,,,,,,,,,,,,,carried,0.006,,,,,,
711,,,,,,,,,,,,,,,caused,0.006,,,,,,
712,,,,,,,,,,,,,,,celebrating,0.006,,,,,,
713,,,,,,,,,,,,,,,cement,0.006,,,,,,
714,,,,,,,,,,,,,,,certainty,0.006,,,,,,
715,,,,,,,,,,,,,,,channel,0.006,,,,,,
716,,,,,,,,,,,,,,,chaos,0.006,,,,,,
717,,,,,,,,,,,,,,,characterize,0.006,,,,,,
718,,,,,,,,,,,,,,,check,0.006,,,,,,
719,,,,,,,,,,,,,,,chemical,0.006,,,,,,
720,,,,,,,,,,,,,,,citation,0.006,,,,,,
721,,,,,,,,,,,,,,,clarify,0.006,,,,,,
722,,,,,,,,,,,,,,,clark,0.006,,,,,,
723,,,,,,,,,,,,,,,classification,0.006,,,,,,
724,,,,,,,,,,,,,,,clc,0.006,,,,,,
725,,,,,,,,,,,,,,,cluster,0.006,,,,,,
726,,,,,,,,,,,,,,,cockburn,0.006,,,,,,
727,,,,,,,,,,,,,,,code,0.006,,,,,,
728,,,,,,,,,,,,,,,coding,0.006,,,,,,
729,,,,,,,,,,,,,,,coevolution,0.006,,,,,,
730,,,,,,,,,,,,,,,cohen,0.006,,,,,,
731,,,,,,,,,,,,,,,cohesive,0.006,,,,,,
732,,,,,,,,,,,,,,,coleman,0.006,,,,,,
733,,,,,,,,,,,,,,,combinative,0.006,,,,,,
734,,,,,,,,,,,,,,,commercial,0.006,,,,,,
735,,,,,,,,,,,,,,,commitment,0.006,,,,,,
736,,,,,,,,,,,,,,,communicating,0.006,,,,,,
737,,,,,,,,,,,,,,,comparable,0.006,,,,,,
738,,,,,,,,,,,,,,,comparison,0.006,,,,,,
739,,,,,,,,,,,,,,,compete,0.006,,,,,,
740,,,,,,,,,,,,,,,complicated,0.006,,,,,,
741,,,,,,,,,,,,,,,complication,0.006,,,,,,
742,,,,,,,,,,,,,,,compose,0.006,,,,,,
743,,,,,,,,,,,,,,,concentration,0.006,,,,,,
744,,,,,,,,,,,,,,,concludes,0.006,,,,,,
745,,,,,,,,,,,,,,,concluding,0.006,,,,,,
746,,,,,,,,,,,,,,,confining,0.006,,,,,,
747,,,,,,,,,,,,,,,confusing,0.006,,,,,,
748,,,,,,,,,,,,,,,congenital,0.006,,,,,,
749,,,,,,,,,,,,,,,connection,0.006,,,,,,
750,,,,,,,,,,,,,,,connects,0.006,,,,,,
751,,,,,,,,,,,,,,,conservatism,0.006,,,,,,
752,,,,,,,,,,,,,,,considerable,0.006,,,,,,
753,,,,,,,,,,,,,,,considering,0.006,,,,,,
754,,,,,,,,,,,,,,,consistently,0.006,,,,,,
755,,,,,,,,,,,,,,,constituent,0.006,,,,,,
756,,,,,,,,,,,,,,,constitute,0.006,,,,,,
757,,,,,,,,,,,,,,,constituted,0.006,,,,,,
758,,,,,,,,,,,,,,,continuously,0.006,,,,,,
759,,,,,,,,,,,,,,,contributes,0.006,,,,,,
760,,,,,,,,,,,,,,,contributing,0.006,,,,,,
761,,,,,,,,,,,,,,,conventional,0.006,,,,,,
762,,,,,,,,,,,,,,,convey,0.006,,,,,,
763,,,,,,,,,,,,,,,convincing,0.006,,,,,,
764,,,,,,,,,,,,,,,cooperating,0.006,,,,,,
765,,,,,,,,,,,,,,,cornerstone,0.006,,,,,,
766,,,,,,,,,,,,,,,correct,0.006,,,,,,
767,,,,,,,,,,,,,,,costly,0.006,,,,,,
768,,,,,,,,,,,,,,,counterintuitive,0.006,,,,,,
769,,,,,,,,,,,,,,,coupled,0.006,,,,,,
770,,,,,,,,,,,,,,,creative,0.006,,,,,,
771,,,,,,,,,,,,,,,creativity,0.006,,,,,,
772,,,,,,,,,,,,,,,criterion,0.006,,,,,,
773,,,,,,,,,,,,,,,critiqued,0.006,,,,,,
774,,,,,,,,,,,,,,,crude,0.006,,,,,,
775,,,,,,,,,,,,,,,crystallize,0.006,,,,,,
776,,,,,,,,,,,,,,,currently,0.006,,,,,,
777,,,,,,,,,,,,,,,day,0.006,,,,,,
778,,,,,,,,,,,,,,,decreased,0.006,,,,,,
779,,,,,,,,,,,,,,,decreasing,0.006,,,,,,
780,,,,,,,,,,,,,,,deemed,0.006,,,,,,
781,,,,,,,,,,,,,,,deeply,0.006,,,,,,
782,,,,,,,,,,,,,,,defillippi,0.006,,,,,,
783,,,,,,,,,,,,,,,demarcate,0.006,,,,,,
784,,,,,,,,,,,,,,,demonstrates,0.006,,,,,,
785,,,,,,,,,,,,,,,demonstration,0.006,,,,,,
786,,,,,,,,,,,,,,,depend,0.006,,,,,,
787,,,,,,,,,,,,,,,dependent,0.006,,,,,,
788,,,,,,,,,,,,,,,deploy,0.006,,,,,,
789,,,,,,,,,,,,,,,deployment,0.006,,,,,,
790,,,,,,,,,,,,,,,deprived,0.006,,,,,,
791,,,,,,,,,,,,,,,derived,0.006,,,,,,
792,,,,,,,,,,,,,,,des,0.006,,,,,,
793,,,,,,,,,,,,,,,destroying,0.006,,,,,,
794,,,,,,,,,,,,,,,destruction,0.006,,,,,,
795,,,,,,,,,,,,,,,destructive,0.006,,,,,,
796,,,,,,,,,,,,,,,deter,0.006,,,,,,
797,,,,,,,,,,,,,,,diagnosis,0.006,,,,,,
798,,,,,,,,,,,,,,,dichotomy,0.006,,,,,,
799,,,,,,,,,,,,,,,differ,0.006,,,,,,
800,,,,,,,,,,,,,,,differentially,0.006,,,,,,
801,,,,,,,,,,,,,,,differentiation,0.006,,,,,,
802,,,,,,,,,,,,,,,diffuse,0.006,,,,,,
803,,,,,,,,,,,,,,,directed,0.006,,,,,,
804,,,,,,,,,,,,,,,directly,0.006,,,,,,
805,,,,,,,,,,,,,,,disastrous,0.006,,,,,,
806,,,,,,,,,,,,,,,disconnection,0.006,,,,,,
807,,,,,,,,,,,,,,,dispersion,0.006,,,,,,
808,,,,,,,,,,,,,,,distinguishing,0.006,,,,,,
809,,,,,,,,,,,,,,,distributed,0.006,,,,,,
810,,,,,,,,,,,,,,,diverse,0.006,,,,,,
811,,,,,,,,,,,,,,,diversified,0.006,,,,,,
812,,,,,,,,,,,,,,,done,0.006,,,,,,
813,,,,,,,,,,,,,,,dropout,0.006,,,,,,
814,,,,,,,,,,,,,,,dropping,0.006,,,,,,
815,,,,,,,,,,,,,,,dynamically,0.006,,,,,,
816,,,,,,,,,,,,,,,dysfunctional,0.006,,,,,,
817,,,,,,,,,,,,,,,earlier,0.006,,,,,,
818,,,,,,,,,,,,,,,earn,0.006,,,,,,
819,,,,,,,,,,,,,,,ecological,0.006,,,,,,
820,,,,,,,,,,,,,,,ego,0.006,,,,,,
821,,,,,,,,,,,,,,,eight,0.006,,,,,,
822,,,,,,,,,,,,,,,elaborate,0.006,,,,,,
823,,,,,,,,,,,,,,,elaborates,0.006,,,,,,
824,,,,,,,,,,,,,,,elucidates,0.006,,,,,,
825,,,,,,,,,,,,,,,emphasize,0.006,,,,,,
826,,,,,,,,,,,,,,,emphasized,0.006,,,,,,
827,,,,,,,,,,,,,,,emphasizes,0.006,,,,,,
828,,,,,,,,,,,,,,,encouraged,0.006,,,,,,
829,,,,,,,,,,,,,,,end,0.006,,,,,,
830,,,,,,,,,,,,,,,endorsed,0.006,,,,,,
831,,,,,,,,,,,,,,,endorsement,0.006,,,,,,
832,,,,,,,,,,,,,,,energy,0.006,,,,,,
833,,,,,,,,,,,,,,,engage,0.006,,,,,,
834,,,,,,,,,,,,,,,enhances,0.006,,,,,,
835,,,,,,,,,,,,,,,ensues,0.006,,,,,,
836,,,,,,,,,,,,,,,equipment,0.006,,,,,,
837,,,,,,,,,,,,,,,equivalent,0.006,,,,,,
838,,,,,,,,,,,,,,,establish,0.006,,,,,,
839,,,,,,,,,,,,,,,establishing,0.006,,,,,,
840,,,,,,,,,,,,,,,evaluating,0.006,,,,,,
841,,,,,,,,,,,,,,,evaluative,0.006,,,,,,
842,,,,,,,,,,,,,,,evolves,0.006,,,,,,
843,,,,,,,,,,,,,,,exclusion,0.006,,,,,,
844,,,,,,,,,,,,,,,expand,0.006,,,,,,
845,,,,,,,,,,,,,,,expect,0.006,,,,,,
846,,,,,,,,,,,,,,,experimental,0.006,,,,,,
847,,,,,,,,,,,,,,,expforation,0.006,,,,,,
848,,,,,,,,,,,,,,,explanatory,0.006,,,,,,
849,,,,,,,,,,,,,,,exploiting,0.006,,,,,,
850,,,,,,,,,,,,,,,expressed,0.006,,,,,,
851,,,,,,,,,,,,,,,extensive,0.006,,,,,,
852,,,,,,,,,,,,,,,extreme,0.006,,,,,,
853,,,,,,,,,,,,,,,faced,0.006,,,,,,
854,,,,,,,,,,,,,,,facet,0.006,,,,,,
855,,,,,,,,,,,,,,,faceted,0.006,,,,,,
856,,,,,,,,,,,,,,,facilitated,0.006,,,,,,
857,,,,,,,,,,,,,,,facilitates,0.006,,,,,,
858,,,,,,,,,,,,,,,far,0.006,,,,,,
859,,,,,,,,,,,,,,,faster,0.006,,,,,,
860,,,,,,,,,,,,,,,feasible,0.006,,,,,,
861,,,,,,,,,,,,,,,fimi,0.006,,,,,,
862,,,,,,,,,,,,,,,fitness,0.006,,,,,,
863,,,,,,,,,,,,,,,flexible,0.006,,,,,,
864,,,,,,,,,,,,,,,flip,0.006,,,,,,
865,,,,,,,,,,,,,,,focal,0.006,,,,,,
866,,,,,,,,,,,,,,,focused,0.006,,,,,,
867,,,,,,,,,,,,,,,focusing,0.006,,,,,,
868,,,,,,,,,,,,,,,foreclose,0.006,,,,,,
869,,,,,,,,,,,,,,,formulate,0.006,,,,,,
870,,,,,,,,,,,,,,,fourth,0.006,,,,,,
871,,,,,,,,,,,,,,,fraction,0.006,,,,,,
872,,,,,,,,,,,,,,,framebreaking,0.006,,,,,,
873,,,,,,,,,,,,,,,freedom,0.006,,,,,,
874,,,,,,,,,,,,,,,frequently,0.006,,,,,,
875,,,,,,,,,,,,,,,friendship,0.006,,,,,,
876,,,,,,,,,,,,,,,futurist,0.006,,,,,,
877,,,,,,,,,,,,,,,gavetti,0.006,,,,,,
878,,,,,,,,,,,,,,,generated,0.006,,,,,,
879,,,,,,,,,,,,,,,generates,0.006,,,,,,
880,,,,,,,,,,,,,,,george,0.006,,,,,,
881,,,,,,,,,,,,,,,gibson,0.006,,,,,,
882,,,,,,,,,,,,,,,graduation,0.006,,,,,,
883,,,,,,,,,,,,,,,greatest,0.006,,,,,,
884,,,,,,,,,,,,,,,grounding,0.006,,,,,,
885,,,,,,,,,,,,,,,grows,0.006,,,,,,
886,,,,,,,,,,,,,,,guide,0.006,,,,,,
887,,,,,,,,,,,,,,,hampered,0.006,,,,,,
888,,,,,,,,,,,,,,,hansen,0.006,,,,,,
889,,,,,,,,,,,,,,,hard,0.006,,,,,,
890,,,,,,,,,,,,,,,helfat,0.006,,,,,,
891,,,,,,,,,,,,,,,heterogeneously,0.006,,,,,,
892,,,,,,,,,,,,,,,highest,0.006,,,,,,
893,,,,,,,,,,,,,,,highlighted,0.006,,,,,,
894,,,,,,,,,,,,,,,highlighting,0.006,,,,,,
895,,,,,,,,,,,,,,,hiring,0.006,,,,,,
896,,,,,,,,,,,,,,,history,0.006,,,,,,
897,,,,,,,,,,,,,,,hitt,0.006,,,,,,
898,,,,,,,,,,,,,,,hoang,0.006,,,,,,
899,,,,,,,,,,,,,,,horizontal,0.006,,,,,,
900,,,,,,,,,,,,,,,hrm,0.006,,,,,,
901,,,,,,,,,,,,,,,huber,0.006,,,,,,
902,,,,,,,,,,,,,,,hybels,0.006,,,,,,
903,,,,,,,,,,,,,,,hypercompetitive,0.006,,,,,,
904,,,,,,,,,,,,,,,illustrative,0.006,,,,,,
905,,,,,,,,,,,,,,,imitability,0.006,,,,,,
906,,,,,,,,,,,,,,,imitated,0.006,,,,,,
907,,,,,,,,,,,,,,,impede,0.006,,,,,,
908,,,,,,,,,,,,,,,impediment,0.006,,,,,,
909,,,,,,,,,,,,,,,implicitly,0.006,,,,,,
910,,,,,,,,,,,,,,,imply,0.006,,,,,,
911,,,,,,,,,,,,,,,improving,0.006,,,,,,
912,,,,,,,,,,,,,,,improvisation,0.006,,,,,,
913,,,,,,,,,,,,,,,incentive,0.006,,,,,,
914,,,,,,,,,,,,,,,incomplete,0.006,,,,,,
915,,,,,,,,,,,,,,,inconsistent,0.006,,,,,,
916,,,,,,,,,,,,,,,incorporates,0.006,,,,,,
917,,,,,,,,,,,,,,,incumbent,0.006,,,,,,
918,,,,,,,,,,,,,,,indicates,0.006,,,,,,
919,,,,,,,,,,,,,,,indicator,0.006,,,,,,
920,,,,,,,,,,,,,,,individualistic,0.006,,,,,,
921,,,,,,,,,,,,,,,inducting,0.006,,,,,,
922,,,,,,,,,,,,,,,inherent,0.006,,,,,,
923,,,,,,,,,,,,,,,inhibits,0.006,,,,,,
924,,,,,,,,,,,,,,,initiate,0.006,,,,,,
925,,,,,,,,,,,,,,,input,0.006,,,,,,
926,,,,,,,,,,,,,,,inside,0.006,,,,,,
927,,,,,,,,,,,,,,,instability,0.006,,,,,,
928,,,,,,,,,,,,,,,integrates,0.006,,,,,,
929,,,,,,,,,,,,,,,integrating,0.006,,,,,,
930,,,,,,,,,,,,,,,intensity,0.006,,,,,,
931,,,,,,,,,,,,,,,interacting,0.006,,,,,,
932,,,,,,,,,,,,,,,interested,0.006,,,,,,
933,,,,,,,,,,,,,,,interitem,0.006,,,,,,
934,,,,,,,,,,,,,,,intriguing,0.006,,,,,,
935,,,,,,,,,,,,,,,introducing,0.006,,,,,,
936,,,,,,,,,,,,,,,invest,0.006,,,,,,
937,,,,,,,,,,,,,,,investigate,0.006,,,,,,
938,,,,,,,,,,,,,,,investigation,0.006,,,,,,
939,,,,,,,,,,,,,,,investor,0.006,,,,,,
940,,,,,,,,,,,,,,,ireland,0.006,,,,,,
941,,,,,,,,,,,,,,,iterative,0.006,,,,,,
942,,,,,,,,,,,,,,,judgment,0.006,,,,,,
943,,,,,,,,,,,,,,,katila,0.006,,,,,,
944,,,,,,,,,,,,,,,keep,0.006,,,,,,
945,,,,,,,,,,,,,,,known,0.006,,,,,,
946,,,,,,,,,,,,,,,label,0.006,,,,,,
947,,,,,,,,,,,,,,,labor,0.006,,,,,,
948,,,,,,,,,,,,,,,laid,0.006,,,,,,
949,,,,,,,,,,,,,,,landscape,0.006,,,,,,
950,,,,,,,,,,,,,,,lane,0.006,,,,,,
951,,,,,,,,,,,,,,,largely,0.006,,,,,,
952,,,,,,,,,,,,,,,lawrence,0.006,,,,,,
953,,,,,,,,,,,,,,,leadership,0.006,,,,,,
954,,,,,,,,,,,,,,,learn,0.006,,,,,,
955,,,,,,,,,,,,,,,lends,0.006,,,,,,
956,,,,,,,,,,,,,,,leonardbarton,0.006,,,,,,
957,,,,,,,,,,,,,,,leveraging,0.006,,,,,,
958,,,,,,,,,,,,,,,lie,0.006,,,,,,
959,,,,,,,,,,,,,,,lifecycles,0.006,,,,,,
960,,,,,,,,,,,,,,,likelihood,0.006,,,,,,
961,,,,,,,,,,,,,,,limiting,0.006,,,,,,
962,,,,,,,,,,,,,,,living,0.006,,,,,,
963,,,,,,,,,,,,,,,locality,0.006,,,,,,
964,,,,,,,,,,,,,,,logically,0.006,,,,,,
965,,,,,,,,,,,,,,,longing,0.006,,,,,,
966,,,,,,,,,,,,,,,lorsch,0.006,,,,,,
967,,,,,,,,,,,,,,,loss,0.006,,,,,,
968,,,,,,,,,,,,,,,manner,0.006,,,,,,
969,,,,,,,,,,,,,,,map,0.006,,,,,,
970,,,,,,,,,,,,,,,mastery,0.006,,,,,,
971,,,,,,,,,,,,,,,maturity,0.006,,,,,,
972,,,,,,,,,,,,,,,mean,0.006,,,,,,
973,,,,,,,,,,,,,,,mediating,0.006,,,,,,
974,,,,,,,,,,,,,,,mentally,0.006,,,,,,
975,,,,,,,,,,,,,,,met,0.006,,,,,,
976,,,,,,,,,,,,,,,micro,0.006,,,,,,
977,,,,,,,,,,,,,,,minicomputer,0.006,,,,,,
978,,,,,,,,,,,,,,,minor,0.006,,,,,,
979,,,,,,,,,,,,,,,misleading,0.006,,,,,,
980,,,,,,,,,,,,,,,mix,0.006,,,,,,
981,,,,,,,,,,,,,,,moderated,0.006,,,,,,
982,,,,,,,,,,,,,,,modify,0.006,,,,,,
983,,,,,,,,,,,,,,,monitoring,0.006,,,,,,
984,,,,,,,,,,,,,,,motivational,0.006,,,,,,
985,,,,,,,,,,,,,,,move,0.006,,,,,,
986,,,,,,,,,,,,,,,mowery,0.006,,,,,,
987,,,,,,,,,,,,,,,multi,0.006,,,,,,
988,,,,,,,,,,,,,,,multiunit,0.006,,,,,,
989,,,,,,,,,,,,,,,mutual,0.006,,,,,,
990,,,,,,,,,,,,,,,namely,0.006,,,,,,
991,,,,,,,,,,,,,,,necessarily,0.006,,,,,,
992,,,,,,,,,,,,,,,necessary,0.006,,,,,,
993,,,,,,,,,,,,,,,necessity,0.006,,,,,,
994,,,,,,,,,,,,,,,needed,0.006,,,,,,
995,,,,,,,,,,,,,,,nerkar,0.006,,,,,,
996,,,,,,,,,,,,,,,next,0.006,,,,,,
997,,,,,,,,,,,,,,,nonaka,0.006,,,,,,
998,,,,,,,,,,,,,,,nonoptimal,0.006,,,,,,
999,,,,,,,,,,,,,,,noticing,0.006,,,,,,
1000,,,,,,,,,,,,,,,notional,0.006,,,,,,
1001,,,,,,,,,,,,,,,notionally,0.006,,,,,,
1002,,,,,,,,,,,,,,,novel,0.006,,,,,,
1003,,,,,,,,,,,,,,,objective,0.006,,,,,,
1004,,,,,,,,,,,,,,,obligation,0.006,,,,,,
1005,,,,,,,,,,,,,,,observation,0.006,,,,,,
1006,,,,,,,,,,,,,,,observing,0.006,,,,,,
1007,,,,,,,,,,,,,,,occur,0.006,,,,,,
1008,,,,,,,,,,,,,,,offering,0.006,,,,,,
1009,,,,,,,,,,,,,,,operate,0.006,,,,,,
1010,,,,,,,,,,,,,,,operating,0.006,,,,,,
1011,,,,,,,,,,,,,,,optimal,0.006,,,,,,
1012,,,,,,,,,,,,,,,option,0.006,,,,,,
1013,,,,,,,,,,,,,,,organize,0.006,,,,,,
1014,,,,,,,,,,,,,,,otherwise,0.006,,,,,,
1015,,,,,,,,,,,,,,,outlining,0.006,,,,,,
1016,,,,,,,,,,,,,,,outside,0.006,,,,,,
1017,,,,,,,,,,,,,,,overcomes,0.006,,,,,,
1018,,,,,,,,,,,,,,,overinvest,0.006,,,,,,
1019,,,,,,,,,,,,,,,overlook,0.006,,,,,,
1020,,,,,,,,,,,,,,,overlooked,0.006,,,,,,
1021,,,,,,,,,,,,,,,oversight,0.006,,,,,,
1022,,,,,,,,,,,,,,,owner,0.006,,,,,,
1023,,,,,,,,,,,,,,,ownership,0.006,,,,,,
1024,,,,,,,,,,,,,,,oxley,0.006,,,,,,
1025,,,,,,,,,,,,,,,paid,0.006,,,,,,
1026,,,,,,,,,,,,,,,parsimonious,0.006,,,,,,
1027,,,,,,,,,,,,,,,parsimony,0.006,,,,,,
1028,,,,,,,,,,,,,,,participate,0.006,,,,,,
1029,,,,,,,,,,,,,,,participation,0.006,,,,,,
1030,,,,,,,,,,,,,,,patent,0.006,,,,,,
1031,,,,,,,,,,,,,,,patenting,0.006,,,,,,
1032,,,,,,,,,,,,,,,perform,0.006,,,,,,
1033,,,,,,,,,,,,,,,permissible,0.006,,,,,,
1034,,,,,,,,,,,,,,,permit,0.006,,,,,,
1035,,,,,,,,,,,,,,,photolithographic,0.006,,,,,,
1036,,,,,,,,,,,,,,,physically,0.006,,,,,,
1037,,,,,,,,,,,,,,,pjh,0.006,,,,,,
1038,,,,,,,,,,,,,,,planning,0.006,,,,,,
1039,,,,,,,,,,,,,,,player,0.006,,,,,,
1040,,,,,,,,,,,,,,,pool,0.006,,,,,,
1041,,,,,,,,,,,,,,,portrayed,0.006,,,,,,
1042,,,,,,,,,,,,,,,posit,0.006,,,,,,
1043,,,,,,,,,,,,,,,possessed,0.006,,,,,,
1044,,,,,,,,,,,,,,,possible,0.006,,,,,,
1045,,,,,,,,,,,,,,,powerful,0.006,,,,,,
1046,,,,,,,,,,,,,,,precondition,0.006,,,,,,
1047,,,,,,,,,,,,,,,premise,0.006,,,,,,
1048,,,,,,,,,,,,,,,prevailing,0.006,,,,,,
1049,,,,,,,,,,,,,,,primacy,0.006,,,,,,
1050,,,,,,,,,,,,,,,priority,0.006,,,,,,
1051,,,,,,,,,,,,,,,privately,0.006,,,,,,
1052,,,,,,,,,,,,,,,probe,0.006,,,,,,
1053,,,,,,,,,,,,,,,proceed,0.006,,,,,,
1054,,,,,,,,,,,,,,,processing,0.006,,,,,,
1055,,,,,,,,,,,,,,,prominence,0.006,,,,,,
1056,,,,,,,,,,,,,,,proposes,0.006,,,,,,
1057,,,,,,,,,,,,,,,prospering,0.006,,,,,,
1058,,,,,,,,,,,,,,,quantitative,0.006,,,,,,
1059,,,,,,,,,,,,,,,questioning,0.006,,,,,,
1060,,,,,,,,,,,,,,,quickly,0.006,,,,,,
1061,,,,,,,,,,,,,,,raise,0.006,,,,,,
1062,,,,,,,,,,,,,,,rareness,0.006,,,,,,
1063,,,,,,,,,,,,,,,rbv,0.006,,,,,,
1064,,,,,,,,,,,,,,,reacting,0.006,,,,,,
1065,,,,,,,,,,,,,,,reagan,0.006,,,,,,
1066,,,,,,,,,,,,,,,realization,0.006,,,,,,
1067,,,,,,,,,,,,,,,recombining,0.006,,,,,,
1068,,,,,,,,,,,,,,,reconfiguration,0.006,,,,,,
1069,,,,,,,,,,,,,,,redesign,0.006,,,,,,
1070,,,,,,,,,,,,,,,reduced,0.006,,,,,,
